from,to
3605490030,926878155
3605490030,1316082423
3605490030,1712739043
3605490030,479641763
3605490030,4116127152
3229478189,3556144564
3229478189,2975895141
3229478189,1224803863
3229478189,3609150543
3229478189,288606514
1484542726,3258749867
1484542726,1818677362
1484542726,2840057345
1484542726,3756477707
1484542726,2666491780
3312975559,4155715278
3312975559,2805515457
3312975559,3905871911
3312975559,3714299721
3312975559,762785435
2962500215,2003572837
2962500215,1267796678
2962500215,1062025075
2962500215,1224803863
2962500215,3609150543
2962500215,288606514
797269615,1941540692
797269615,1350074202
797269615,2618190890
797269615,438076302
797269615,1366561779
4064873663,1271877244
4064873663,3712101926
4064873663,1712739043
4064873663,4116127152
4064873663,598684574
3805582110,1129839988
3805582110,1799871858
3805582110,2051388963
3805582110,1595475978
3805582110,1709453737
1289387529,3909877633
1289387529,4279867029
1289387529,3127275388
1289387529,1103201460
1289387529,3295252779
1316082423,1308501191
1316082423,1404739597
1316082423,3605490030
1316082423,1652125797
1316082423,1712739043
1316082423,479641763
1316082423,4116127152
2514166006,2713562140
2514166006,3606750786
2514166006,3278599259
2514166006,1712739043
2514166006,479641763
2514166006,4116127152
1062025075,2962500215
1062025075,3576984724
1062025075,1224803863
1062025075,3609150543
1062025075,288606514
3258749867,2039659243
3258749867,1484542726
3258749867,2840057345
3258749867,3367456016
3258749867,3756477707
2236260891,1436614799
2236260891,3373338267
4248720604,2562974557
4248720604,3380075269
4248720604,1884553545
4248720604,1712739043
4248720604,252656594
2805515457,3312975559
2805515457,62348857
2805515457,1224803863
2805515457,3609150543
2805515457,288606514
1350074202,797269615
1350074202,2318791165
1350074202,1712739043
1350074202,1224803863
1350074202,3609150543
1366561779,3933350390
1366561779,3624099603
1366561779,1712739043
1366561779,479641763
1366561779,4116127152
3523612407,2469012005
3523612407,2996648141
3523612407,479641763
3523612407,3609150543
3523612407,2102989649
1271877244,2658657462
1271877244,4064873663
1271877244,605464315
1271877244,4149857016
1271877244,706034299
4279867029,1289387529
4279867029,4071013743
4279867029,372579833
4279867029,306241150
4279867029,1403935628
3278599259,2514166006
3278599259,829521208
3278599259,1712739043
3278599259,2265246653
3278599259,4116127152
2039659243,1013438628
2039659243,3258749867
2039659243,1261660718
2039659243,2265246653
2039659243,981014442
1652125797,1316082423
1652125797,3342667538
1652125797,1712739043
1652125797,3609150543
1652125797,3668057086
62348857,2805515457
62348857,1671683590
62348857,2840057345
62348857,3756477707
62348857,2666491780
3373338267,2236260891
3373338267,1206280120
3373338267,1712739043
3373338267,4116127152
3373338267,598684574
963835535,31882703
963835535,2323529180
963835535,3918837947
963835535,139955447
963835535,3414800519
4071013743,4279867029
4071013743,2721220344
4071013743,139955447
4071013743,3414800519
4071013743,3038153048
1013438628,3813504440
1013438628,2039659243
1013438628,1712739043
1013438628,4116127152
1013438628,598684574
3342667538,1652125797
3342667538,29468371
3342667538,1712739043
3342667538,3609150543
3342667538,4116127152
1671683590,62348857
1671683590,2523518295
1671683590,1712739043
1671683590,479641763
1671683590,3038153048
3933350390,4243553245
3933350390,1366561779
3933350390,3772282091
3933350390,3171183710
3933350390,1335877024
3624099603,1366561779
3624099603,3212282059
2721220344,4071013743
2721220344,933287885
2721220344,1884553545
2721220344,1712739043
2721220344,139955447
31882703,1308501191
31882703,664706717
31882703,963835535
31882703,479641763
31882703,2652036969
31882703,3756477707
3813504440,1993890851
3813504440,1013438628
3813504440,479641763
3813504440,3158606308
3813504440,2513361823
2126627523,3947704488
2126627523,134023807
2126627523,2757763156
2126627523,1261660718
2126627523,3329886633
405222484,452786605
405222484,1400560252
405222484,1712739043
405222484,2751830803
405222484,4116127152
2318791165,1350074202
2318791165,3347874811
2318791165,372579833
2318791165,306241150
2318791165,1403935628
2523518295,1671683590
2523518295,1057057595
2523518295,1224803863
2523518295,3609150543
2523518295,288606514
29468371,3342667538
29468371,217203757
29468371,2757763156
29468371,1884553545
29468371,1712739043
3212282059,3624099603
3212282059,4086976970
3212282059,1712739043
3212282059,1224803863
3212282059,3609150543
933287885,2721220344
933287885,3814996051
664706717,353408607
664706717,31882703
664706717,3606697614
664706717,2895474838
664706717,706034299
1993890851,32853253
1993890851,3813504440
1993890851,2265246653
1993890851,492868800
1993890851,1466642954
4243553245,3293736317
4243553245,3933350390
4243553245,1884553545
4243553245,1712739043
4243553245,252656594
452786605,4207204676
452786605,405222484
452786605,2757763156
452786605,1261660718
452786605,3329886633
3947704488,3336955908
3947704488,2126627523
3947704488,1712739043
3947704488,2719282222
3947704488,4149857016
4178723322,2284994759
4178723322,2294340880
4178723322,1712739043
4178723322,479641763
4178723322,4116127152
67700455,2294340880
67700455,2070554779
67700455,3918837947
67700455,3038153048
67700455,257904239
217203757,29468371
217203757,620586568
217203757,1712739043
217203757,1224803863
217203757,3609150543
3347874811,2318791165
3347874811,1538715198
3347874811,3158606308
3347874811,2513361823
3347874811,3640771211
1057057595,2523518295
1057057595,2489149818
1057057595,479641763
1057057595,2652036969
1057057595,3756477707
1962192413,1801416979
1962192413,2738057529
1962192413,257904239
1962192413,2155256886
1962192413,3498252051
3814996051,933287885
3814996051,3971715326
3814996051,1712739043
3814996051,3918837947
3814996051,4116127152
32853253,1848671192
32853253,1993890851
32853253,479641763
32853253,2652036969
32853253,3756477707
4207204676,1029907394
4207204676,452786605
4207204676,139955447
4207204676,3414800519
4207204676,3038153048
3293736317,4136954464
3293736317,4243553245
3293736317,3609150543
3293736317,3582891292
3293736317,2102989649
1538715198,3347874811
1538715198,3094533570
1538715198,3038153048
1538715198,981014442
1538715198,2102989649
620586568,217203757
620586568,779801787
620586568,1884553545
620586568,1712739043
620586568,1882505364
2070554779,67700455
2070554779,1901423252
2070554779,1712739043
2070554779,1261660718
2070554779,2265246653
3971715326,3814996051
3971715326,3704991689
3971715326,1870287764
3971715326,2840057345
3971715326,3756477707
1848671192,3080504712
1848671192,32853253
1848671192,185497605
1848671192,2895474838
1848671192,372579833
2284994759,3901427934
2284994759,4178723322
2284994759,1712739043
2284994759,479641763
2284994759,4116127152
2738057529,1962192413
2738057529,3850507296
2738057529,160445387
2738057529,412719882
2738057529,1764841050
1029907394,3825408775
1029907394,4207204676
1029907394,1712739043
1029907394,139955447
1029907394,1466642954
4136954464,1991657161
4136954464,3293736317
4136954464,1870287764
4136954464,2840057345
4136954464,3756477707
353408607,314920501
353408607,664706717
353408607,2265246653
353408607,492868800
353408607,2666491780
3094533570,1538715198
3094533570,2062225542
3094533570,3038153048
3094533570,981014442
3094533570,2102989649
779801787,620586568
779801787,2102515516
779801787,1884553545
779801787,1712739043
779801787,4116127152
3704991689,3971715326
3704991689,1581200087
3704991689,2265246653
3704991689,492868800
3704991689,2320289840
3901427934,1703530629
3901427934,2284994759
3901427934,2757763156
3901427934,1884553545
3901427934,1712739043
1991657161,3871540800
1991657161,4136954464
1991657161,1712739043
1991657161,4116127152
1991657161,598684574
2102515516,779801787
2102515516,1703026997
2102515516,1712739043
2102515516,3609150543
2102515516,4116127152
314920501,1428424648
314920501,353408607
314920501,1712739043
314920501,4116127152
314920501,598684574
2062225542,3094533570
2062225542,752724108
2062225542,1261660718
2062225542,2265246653
2062225542,1335877024
3080504712,1452492753
3080504712,1848671192
3080504712,762785435
3080504712,3788210939
3080504712,1858820681
1901423252,2070554779
1901423252,2853460802
1901423252,1712739043
1901423252,4116127152
1901423252,598684574
3825408775,955525543
3825408775,1029907394
3825408775,1076787648
3825408775,3282067146
3825408775,3797742750
644889136,2323399590
644889136,1190278983
644889136,139955447
644889136,3414800519
644889136,3038153048
3871540800,2358785466
3871540800,1991657161
3871540800,1712739043
3871540800,4116127152
3871540800,598684574
752724108,2062225542
752724108,2235663092
752724108,981014442
752724108,2102989649
752724108,372579833
1428424648,1265515115
1428424648,314920501
1428424648,1224803863
1428424648,3609150543
1428424648,288606514
955525543,2911489072
955525543,3825408775
955525543,2265246653
955525543,139955447
955525543,3414800519
3797742750,1598674324
3797742750,1706760372
3797742750,3277154791
3797742750,3079661933
3797742750,1830331290
3797742750,2518357727
3797742750,12902757
3797742750,1572713241
3797742750,1625869606
3797742750,1057749939
3797742750,1586995263
2323399590,776848138
2323399590,644889136
2323399590,2265246653
2323399590,492868800
2323399590,2320289840
2853460802,1901423252
2853460802,1557439465
2853460802,1712739043
2853460802,4116127152
2853460802,598684574
1452492753,2990866384
1452492753,3080504712
1452492753,1882505364
1452492753,4200737503
1452492753,748005633
2358785466,2421225084
2358785466,3871540800
2358785466,1712739043
2358785466,4116127152
2358785466,598684574
3076963581,1728259649
3076963581,52443004
3076963581,1712739043
3076963581,1882505364
3076963581,4116127152
2235663092,752724108
2235663092,111481596
945739580,1760994460
945739580,4089563076
945739580,479641763
945739580,3158606308
945739580,2513361823
1553982631,2831121730
1553982631,124877985
1553982631,479641763
1553982631,1466642954
1553982631,3158606308
2911489072,2295002481
2911489072,955525543
2911489072,3237083029
2911489072,2236064408
2911489072,2379633524
1572713241,1840001184
1572713241,369128830
1572713241,3797742750
1572713241,3835528593
1572713241,372579833
1572713241,306241150
1572713241,1403935628
776848138,3278091301
776848138,2323399590
776848138,372579833
776848138,306241150
776848138,3127275388
1557439465,2853460802
1557439465,2820738848
1557439465,1712739043
1557439465,2265246653
1557439465,4116127152
111481596,2164489890
111481596,2235663092
111481596,3681639446
111481596,139955447
111481596,3414800519
111481596,3038153048
1728259649,2013461850
1728259649,3076963581
1728259649,1712739043
1728259649,4116127152
1728259649,598684574
2421225084,2977615351
2421225084,2358785466
2421225084,1884553545
2421225084,1712739043
2421225084,252656594
3835528593,1572713241
3835528593,3054064801
3835528593,257904239
3835528593,2618190890
3835528593,2155256886
2831121730,2660639689
2831121730,1553982631
2831121730,3772282091
2831121730,1335877024
2831121730,3132037635
124877985,1553982631
124877985,449747554
124877985,3772282091
124877985,1335877024
124877985,3132037635
1760994460,259605528
1760994460,945739580
1760994460,1884553545
1760994460,1712739043
1760994460,139955447
4089563076,945739580
4089563076,1157589823
4089563076,1712739043
4089563076,3609150543
4089563076,4116127152
3278091301,1461775437
3278091301,776848138
3278091301,2895474838
3278091301,372579833
3278091301,306241150
2820738848,1557439465
2820738848,3336955908
2820738848,1870287764
2820738848,2840057345
2820738848,3756477707
3663815890,871112651
3663815890,2640475854
3663815890,2757763156
3663815890,1712739043
3663815890,1261660718
2977615351,4284562732
2977615351,2421225084
2977615351,1712739043
2977615351,4116127152
2977615351,598684574
2013461850,1968530970
2013461850,1728259649
2013461850,1712739043
2013461850,4116127152
2013461850,598684574
3681639446,111481596
3681639446,198544135
3681639446,2840057345
3681639446,3756477707
3681639446,2666491780
3405909485,1206747141
3405909485,599629727
3405909485,257904239
3405909485,2155256886
3405909485,821006391
259605528,2655607439
259605528,1760994460
259605528,372579833
259605528,306241150
259605528,3640771211
449747554,124877985
449747554,29541936
449747554,1712739043
449747554,3038153048
449747554,3463709114
1157589823,4089563076
1157589823,2997848752
1157589823,479641763
1157589823,2652036969
1157589823,3756477707
2660639689,2436077991
2660639689,2831121730
2660639689,2618190890
2660639689,438076302
2660639689,195443377
871112651,1571620085
871112651,3663815890
871112651,1565558989
871112651,372579833
871112651,306241150
1968530970,1999991405
1968530970,2013461850
1968530970,1712739043
1968530970,4116127152
1968530970,598684574
4284562732,3894829241
4284562732,2977615351
4284562732,1712739043
4284562732,4116127152
4284562732,598684574
2655607439,745428071
2655607439,259605528
2655607439,1712739043
2655607439,4116127152
2655607439,598684574
2997848752,1157589823
2997848752,3981317525
2997848752,139955447
2997848752,3414800519
2997848752,3038153048
29541936,449747554
29541936,299703633
29541936,479641763
29541936,1466642954
29541936,3183440908
2436077991,1449038679
2436077991,863845675
2436077991,2660639689
2436077991,1565558989
2436077991,2051388963
2436077991,1021271823
1461775437,3819766725
1461775437,3278091301
1461775437,1882505364
1461775437,798699659
1461775437,2973214132
1571620085,3432873307
1571620085,871112651
1571620085,3183440908
1571620085,2768065663
1571620085,1239324802
3894829241,164298753
3894829241,4284562732
3894829241,4200737503
3894829241,748005633
3894829241,4286230759
745428071,1239602063
745428071,2655607439
745428071,2051388963
745428071,1595475978
745428071,1709453737
3819766725,1174767773
3819766725,1461775437
3819766725,372579833
3819766725,306241150
3819766725,3127275388
299703633,29541936
299703633,1048089599
299703633,4116127152
299703633,252656594
299703633,3725880719
863845675,2471403816
863845675,2436077991
863845675,4116127152
863845675,252656594
863845675,3725880719
3981317525,2997848752
3981317525,1943928795
3981317525,2895474838
3981317525,372579833
3981317525,306241150
3432873307,2548415120
3432873307,1571620085
3432873307,2895474838
3432873307,2687949360
3432873307,3852817834
164298753,544551988
164298753,3894829241
164298753,139955447
164298753,2751830803
164298753,3414800519
1943928795,3981317525
1943928795,1721283357
1943928795,438076302
1943928795,3267114962
1943928795,293806181
2471403816,2272633875
2471403816,863845675
2471403816,3772282091
2471403816,1335877024
2471403816,3007230520
1048089599,299703633
1048089599,3717287426
1048089599,2421527038
1048089599,981264986
1048089599,3752719162
1174767773,534246297
1174767773,3819766725
1174767773,1267796678
1174767773,1215793437
1174767773,372579833
2548415120,711756520
2548415120,3432873307
2548415120,1224803863
2548415120,3609150543
2548415120,288606514
544551988,168291640
544551988,164298753
544551988,2265246653
544551988,492868800
544551988,2320289840
2970057077,660751121
2970057077,1318158191
2970057077,2265246653
2970057077,492868800
2970057077,2320289840
2126378483,1557862995
2126378483,1917365200
2126378483,1712739043
2126378483,233821347
2126378483,479641763
4050700150,2907073034
4050700150,3306155417
4050700150,1712739043
4050700150,233821347
4050700150,4116127152
1721283357,1943928795
1721283357,16003642
1721283357,2751830803
1721283357,851989733
1721283357,2840057345
534246297,2394798170
534246297,1174767773
534246297,160445387
534246297,412719882
534246297,1764841050
2272633875,3964056977
2272633875,2471403816
2272633875,1712739043
2272633875,2719282222
2272633875,599629727
3717287426,1048089599
3717287426,3742259197
3717287426,479641763
3717287426,2652036969
3717287426,3756477707
3752719162,2424089387
3752719162,4132690620
3752719162,1712739043
3752719162,1224803863
3752719162,2265246653
711756520,3710746071
711756520,2548415120
711756520,1466642954
711756520,2379633524
711756520,1436614799
1557862995,81944099
1557862995,2126378483
1557862995,1712739043
1557862995,4116127152
1557862995,598684574
660751121,168679940
660751121,2970057077
660751121,1712739043
660751121,4116127152
660751121,598684574
3306155417,4050700150
3306155417,2818988589
3306155417,3609150543
3306155417,2840057345
3306155417,2102989649
168291640,1897205654
168291640,544551988
168291640,1712739043
168291640,4116127152
168291640,252656594
16003642,1721283357
16003642,806542614
16003642,479641763
16003642,2652036969
16003642,1267796678
2103167953,4145759145
2103167953,302859812
2103167953,2840057345
2103167953,3756477707
2103167953,2666491780
2424089387,4229883608
2424089387,3752719162
2424089387,1565558989
2424089387,3609150543
2424089387,3582891292
4132690620,3752719162
4132690620,1671381223
4132690620,1712739043
4132690620,4116127152
4132690620,598684574
3742259197,3717287426
3742259197,454011677
3742259197,3772282091
3742259197,1335877024
3742259197,2666491780
3964056977,3331505404
3964056977,2272633875
3964056977,1884553545
3964056977,1712739043
3964056977,252656594
3710746071,1735100360
3710746071,711756520
3710746071,208000034
3710746071,454878321
3710746071,93359381
2818988589,3306155417
2818988589,2117941194
2818988589,1712739043
2818988589,479641763
2818988589,4116127152
1897205654,2916330495
1897205654,168291640
1897205654,1712739043
1897205654,4116127152
1897205654,598684574
806542614,16003642
806542614,1735100360
806542614,372579833
806542614,306241150
806542614,1403935628
302859812,2103167953
302859812,292696075
302859812,2840057345
302859812,257904239
302859812,3756477707
1671381223,4132690620
1671381223,1088155081
1671381223,2757763156
1671381223,1712739043
1671381223,1261660718
454011677,3742259197
454011677,2507539705
454011677,605464315
454011677,4149857016
454011677,706034299
1735100360,806542614
1735100360,3710746071
1735100360,2265246653
1735100360,492868800
1735100360,2320289840
93359381,1665695573
93359381,3345118309
93359381,208000034
93359381,111970748
93359381,1824269187
2117941194,2818988589
2117941194,3774530189
2117941194,479641763
2117941194,2652036969
2117941194,3756477707
3331505404,3734763144
3331505404,3964056977
3331505404,1712739043
3331505404,4116127152
3331505404,598684574
81944099,3998409132
81944099,1557862995
81944099,2895474838
81944099,2687949360
81944099,3852817834
2916330495,2236926730
2916330495,1897205654
2916330495,1712739043
2916330495,1224803863
2916330495,3609150543
571244687,3819403244
571244687,85966188
571244687,1224803863
571244687,479641763
571244687,3609150543
2477827355,3841774992
2477827355,609721113
2477827355,3609150543
2477827355,1870287764
2477827355,2102989649
2507539705,454011677
2507539705,815916207
2507539705,192254127
2507539705,4039294823
2507539705,2993578025
3345118309,93359381
3345118309,674689462
3345118309,1224803863
3345118309,3609150543
3345118309,288606514
3998409132,1188049390
3998409132,81944099
3998409132,1712739043
3998409132,4116127152
3998409132,598684574
3774530189,2117941194
3774530189,2164489890
3774530189,479641763
3774530189,139955447
3774530189,3414800519
1088155081,1671381223
1088155081,4134233507
1088155081,1712739043
1088155081,479641763
1088155081,4116127152
2236926730,2281768782
2236926730,2916330495
2236926730,1712739043
2236926730,4116127152
2236926730,598684574
674689462,3345118309
674689462,255658633
674689462,479641763
674689462,2652036969
674689462,3756477707
3819403244,1772545502
3819403244,571244687
3819403244,3304622122
3819403244,4192384622
3819403244,2078498526
85966188,571244687
85966188,2363958568
85966188,372579833
85966188,306241150
85966188,1403935628
3841774992,2881573744
3841774992,2477827355
3841774992,1261660718
3841774992,2265246653
3841774992,2840057345
609721113,2477827355
609721113,2653538568
609721113,1712739043
609721113,1224803863
609721113,3609150543
815916207,2507539705
815916207,2451130237
815916207,479641763
815916207,2652036969
815916207,3756477707
3801866573,891025698
3801866573,4029267646
3801866573,3171183710
3801866573,372579833
3801866573,306241150
2042869228,2023974761
2042869228,4166569678
2042869228,1712739043
2042869228,1261660718
2042869228,2265246653
1188049390,3333873018
1188049390,3998409132
1188049390,3918837947
1188049390,1882505364
1188049390,2102989649
2653538568,609721113
2653538568,1551515410
2653538568,1712739043
2653538568,2614023385
2653538568,4116127152
2881573744,3610112593
2881573744,3841774992
2881573744,3918837947
2881573744,257904239
2881573744,1625869606
3333873018,3477207685
3333873018,1188049390
3333873018,372579833
3333873018,3629709192
3333873018,306241150
2281768782,3207930312
2281768782,2236926730
2281768782,1712739043
2281768782,4116127152
2281768782,598684574
1466246472,2016071391
1466246472,1056747269
1466246472,1712739043
1466246472,3609150543
1466246472,4116127152
4166569678,2042869228
4166569678,170637925
4166569678,605464315
4166569678,118998994
4166569678,3796081579
1551515410,2653538568
1551515410,4157993165
1551515410,1712739043
1551515410,2719282222
1551515410,4149857016
3610112593,2533483813
3610112593,2881573744
3610112593,1712739043
3610112593,1224803863
3610112593,3609150543
2741500649,3245749435
2741500649,1858192533
2741500649,1712739043
2741500649,479641763
2741500649,4116127152
2016071391,575602420
2016071391,1466246472
2016071391,1712739043
2016071391,479641763
2016071391,4116127152
4157993165,1551515410
4157993165,3826598507
4157993165,2757763156
4157993165,1565558989
4157993165,1712739043
170637925,49529330
170637925,1239324802
170637925,4166569678
170637925,3848840347
170637925,1712739043
170637925,1261660718
170637925,1224803863
4022874490,360676283
4022874490,1830331290
4022874490,1206280120
4022874490,1358349033
4022874490,3187074840
4022874490,1023939629
4022874490,3671873694
4022874490,3230713073
4022874490,1712739043
4022874490,479641763
4022874490,139955447
575602420,4139160978
575602420,2016071391
575602420,1712739043
575602420,3609150543
575602420,4116127152
3826598507,4157993165
3826598507,3820814926
3826598507,1712739043
3826598507,4116127152
3826598507,598684574
3848840347,170637925
3848840347,2075190285
3848840347,3772282091
3848840347,1712739043
3848840347,479641763
4139160978,655198404
4139160978,575602420
4139160978,1712739043
4139160978,4116127152
4139160978,598684574
3820814926,3826598507
3820814926,1509929623
3820814926,1224803863
3820814926,3609150543
3820814926,288606514
3230713073,4022874490
3230713073,2996272804
3230713073,2265246653
3230713073,2840057345
3230713073,3756477707
3147706899,1190796793
3147706899,221239824
3147706899,1948973749
3147706899,2265246653
3147706899,2840057345
3147706899,3756477707
2075190285,3187074840
2075190285,3371469078
2075190285,1239324802
2075190285,2157038847
2075190285,3848840347
2075190285,2593633678
2075190285,1884553545
2075190285,1712739043
2075190285,1261660718
3971211814,981264986
3971211814,40074531
3971211814,1335877024
3971211814,2348942496
3971211814,3474709501
500943669,1212522676
500943669,353881925
500943669,1712739043
500943669,3609150543
500943669,4116127152
573334981,1325551420
573334981,2157038847
573334981,139955447
573334981,3414800519
573334981,3038153048
1325551420,3200483647
1325551420,573334981
1325551420,3304622122
1325551420,139955447
1325551420,3414800519
3080494832,1803819632
3080494832,2067894500
3080494832,479641763
3080494832,981014442
3080494832,2102989649
2996272804,3230713073
2996272804,1496970228
2996272804,1712739043
2996272804,479641763
2996272804,4116127152
221239824,2056552626
221239824,3147706899
221239824,2757763156
221239824,1261660718
221239824,3329886633
1948973749,3445992829
1948973749,3147706899
1948973749,3122593375
1948973749,372579833
1948973749,306241150
1948973749,2051388963
1509929623,3820814926
1509929623,1675782304
1509929623,1712739043
1509929623,3905871911
1509929623,4116127152
655198404,277538979
655198404,4139160978
655198404,1224803863
655198404,3609150543
655198404,288606514
1212522676,378430648
1212522676,500943669
1212522676,356870024
1496970228,2996272804
1496970228,3971348372
1496970228,1565558989
1496970228,372579833
1496970228,306241150
2067894500,3080494832
2067894500,2038272566
2067894500,605464315
2067894500,4149857016
2067894500,706034299
3122593375,1948973749
3122593375,3780609948
3122593375,1712739043
3122593375,1261660718
3122593375,2265246653
1675782304,1509929623
1675782304,2658657462
1675782304,2840057345
1675782304,3756477707
1675782304,2666491780
3200483647,126667477
3200483647,1325551420
3200483647,479641763
3200483647,257904239
3200483647,2652036969
2056552626,2100380860
2056552626,221239824
2056552626,2840057345
2056552626,3756477707
2056552626,2666491780
356870024,4044174539
356870024,3717966005
356870024,1712739043
356870024,1224803863
356870024,479641763
3780609948,3122593375
3780609948,2340180623
3780609948,479641763
3780609948,2652036969
3780609948,3756477707
2100380860,1518888954
2100380860,2056552626
2100380860,605464315
2100380860,118998994
2100380860,3796081579
126667477,360676283
126667477,594106168
126667477,2157038847
126667477,1415842121
126667477,49529330
126667477,2164489890
126667477,3357729554
126667477,3485225160
126667477,2595290739
126667477,3200483647
126667477,3772282091
126667477,139955447
126667477,3414800519
3060902631,1586995263
3060902631,3066295759
3060902631,3918837947
3060902631,3038153048
3060902631,257904239
4044174539,3304383018
4044174539,356870024
4044174539,1712739043
4044174539,4116127152
4044174539,598684574
3717966005,356870024
3717966005,1252221250
3717966005,1712739043
3717966005,139955447
3717966005,3414800519
2340180623,3780609948
2340180623,4070433856
2340180623,1712739043
2340180623,1224803863
2340180623,3609150543
594106168,2868360837
594106168,2163322815
594106168,139955447
594106168,3414800519
594106168,3038153048
1252221250,3717966005
1252221250,1930073001
1252221250,479641763
1252221250,3609150543
1252221250,2102989649
3304383018,2470604887
3304383018,4044174539
3304383018,1224803863
3304383018,3609150543
3304383018,288606514
4070433856,2340180623
4070433856,1608977650
4070433856,1712739043
4070433856,4116127152
4070433856,598684574
2868360837,4022874490
2868360837,3277154791
2868360837,1695415204
2868360837,594106168
2868360837,981014442
2868360837,2102989649
2868360837,1135634443
2163322815,594106168
2163322815,3263341761
2163322815,1712739043
2163322815,4116127152
2163322815,598684574
1930073001,1252221250
1930073001,3034733439
1930073001,1836740495
1608977650,4070433856
1608977650,3179233622
1608977650,1565558989
1608977650,1712739043
1608977650,1224803863
3263341761,2163322815
3263341761,2406257673
3263341761,1565558989
3263341761,1712739043
3263341761,3609150543
156928253,3622033877
156928253,1830331290
156928253,3987410584
156928253,2367175419
156928253,756200751
156928253,1712739043
156928253,4116127152
156928253,598684574
3034733439,1930073001
3034733439,614357645
3034733439,3918837947
3034733439,2265246653
3034733439,492868800
2714895761,1224803863
2714895761,3329886633
3997781558,3724829973
3997781558,3152176404
3997781558,3329886633
3997781558,3816261237
3997781558,2157038847
3179233622,1608977650
3179233622,922222657
3179233622,1712739043
3179233622,479641763
3179233622,3609150543
1040778914,2537301746
1040778914,4030900216
1040778914,1466642954
1040778914,1882505364
1040778914,3007230520
2372311596,84882057
2372311596,2201251581
2372311596,1712739043
2372311596,1261660718
2372311596,2265246653
3987410584,4182037980
3987410584,127822832
3987410584,2768065663
3987410584,2713562140
3987410584,3467667719
3987410584,2727837920
3987410584,11819062
3987410584,233821347
3987410584,479641763
3987410584,2840057345
756200751,156928253
756200751,111970748
756200751,252656594
756200751,2840057345
756200751,3171183710
922222657,3179233622
922222657,193476882
922222657,1712739043
922222657,4116127152
922222657,598684574
3816261237,3997781558
3816261237,1261660718
84882057,3467667719
84882057,2372311596
84882057,1884553545
84882057,1712739043
84882057,479641763
2201251581,2372311596
2201251581,3766184907
2201251581,1712739043
2201251581,4116127152
2201251581,598684574
2537301746,1229056660
2537301746,1040778914
4030900216,1040778914
4030900216,1666270966
4030900216,3007230520
4030900216,3552346691
4030900216,353881925
2727837920,1091707948
2727837920,3987410584
2727837920,598684574
2727837920,257904239
2727837920,2155256886
614357645,3034733439
614357645,693979195
614357645,3918837947
614357645,3582891292
614357645,733754889
193476882,922222657
193476882,2468935505
3480979739,2634210234
3480979739,2374442992
3480979739,2618190890
3480979739,438076302
3480979739,2512086904
1666270966,4030900216
1666270966,3268258095
1666270966,2757763156
1666270966,1261660718
1666270966,3329886633
1229056660,1849489329
1229056660,2537301746
1229056660,4053763528
1229056660,472423567
1229056660,4145759145
3766184907,2201251581
3766184907,2476956259
3766184907,479641763
3766184907,139955447
3766184907,3414800519
1358127293,3431299410
1358127293,1220614347
1358127293,1224803863
1358127293,3609150543
1358127293,288606514
693979195,614357645
693979195,360676283
693979195,1712739043
693979195,479641763
693979195,4116127152
2374442992,3480979739
2374442992,664247932
2374442992,3552346691
2374442992,353881925
2374442992,3950676992
2468935505,193476882
2468935505,2250863234
2468935505,479641763
2468935505,2652036969
2468935505,3756477707
1091707948,3528058979
1091707948,2727837920
1091707948,1712739043
1091707948,479641763
1091707948,4116127152
2476956259,3766184907
2476956259,1417522172
2476956259,1712739043
2476956259,1224803863
2476956259,479641763
1849489329,1358349033
1849489329,1229056660
1849489329,1712739043
1849489329,479641763
1849489329,4116127152
664247932,2374442992
664247932,3207930312
664247932,1712739043
664247932,4116127152
664247932,598684574
2250863234,2468935505
2250863234,2117050810
2250863234,1712739043
2250863234,139955447
2250863234,3414800519
517265298,3092596823
517265298,2489881176
517265298,139955447
517265298,3414800519
517265298,3038153048
3528058979,3971348372
3528058979,1830331290
3528058979,1981033431
3528058979,49529330
3528058979,1096944820
3528058979,1091707948
3528058979,1261660718
3528058979,2265246653
3528058979,1335877024
2733232498,3268258095
2733232498,1362489236
2733232498,479641763
2733232498,2652036969
2733232498,3756477707
4150436591,915073096
4150436591,332901735
4150436591,4039294823
4150436591,2993578025
4150436591,3040155435
193891100,332901735
193891100,702148650
193891100,1712739043
193891100,4116127152
193891100,598684574
2489881176,517265298
2489881176,4145759145
2489881176,1712739043
2489881176,4116127152
2489881176,598684574
1053027011,1981033431
1053027011,3141603640
1053027011,3772282091
1053027011,3582891292
1053027011,1335877024
418927221,1013588955
418927221,3577812877
418927221,2757763156
418927221,1884553545
418927221,1261660718
1096944820,715058472
1096944820,3528058979
1096944820,3609150543
1096944820,2102989649
1096944820,3248156931
1331357428,3971348372
1331357428,2675223
1331357428,1712739043
1331357428,4116127152
1331357428,598684574
915073096,4044705864
915073096,4150436591
915073096,372579833
915073096,306241150
915073096,1403935628
1362489236,2733232498
1362489236,3084615465
1362489236,479641763
1362489236,372579833
1362489236,306241150
1013588955,274383390
1013588955,418927221
1013588955,3127275388
1013588955,1103201460
1013588955,3295252779
2675223,1331357428
2675223,1415842121
2675223,2840057345
2675223,3756477707
2675223,2666491780
715058472,152755268
715058472,1096944820
715058472,257904239
715058472,2155256886
715058472,821006391
3141603640,1053027011
3141603640,2973991643
3141603640,4139160978
274383390,3973717197
274383390,1013588955
